HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
1,0,8,0,30.0,1,0.0,4.0,1604.0,678.0,1681.0,0
1,0,1,1,62.0,1,3.0,0.0,2908.0,0.0,0.0,1
2,0,4,2,20.0,1,0.0,17958.0,99.0,14.0,57.0,1
1,0,1,2,51.0,1,6.0,0.0,706.0,0.0,0.0,1
1,0,1,0,23.0,1,0.0,0.0,15.0,0.0,1370.0,0
1,0,1,0,24.0,1,0.0,2680.0,0.0,2.0,45.0,1
1,0,1,0,42.0,1,0.0,0.0,32.0,772.0,0.0,0
2,0,4,1,38.0,0,0.0,2191.0,863.0,207.0,6262.0,0
1,0,0,0,24.0,1,0.0,0.0,0.0,221.0,567.0,0
0,1,0,0,26.0,1,0.0,0.0,0.0,0.0,0.0,0
1,3,0,0,16.0,1,92.0,1.0,884.0,0.0,0.0,0
1,0,2,1,25.0,1,153.0,0.0,0.0,388.0,0.0,0
0,0,1,0,50.0,3,690.0,0.0,30.0,762.0,428.0,0
0,0,1,1,40.0,0,301.0,0.0,1310.0,4.0,0.0,1
0,0,5,0,23.0,1,118.0,0.0,949.0,206.0,2071.0,0
1,1,2,0,26.0,1,0.0,0.0,0.0,0.0,0.0,0
0,0,1,2,21.0,1,1410.0,3.0,49.0,0.0,0.0,0
2,0,4,0,35.0,1,0.0,747.0,0.0,0.0,2478.0,0
1,0,1,0,31.0,1,949.0,0.0,22.0,0.0,0.0,0
2,0,6,0,36.0,1,994.0,526.0,0.0,7.0,1279.0,0
0,1,1,0,21.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,65.0,1,458.0,0.0,555.0,0.0,0.0,0
2,0,3,2,42.0,1,0.0,1180.0,0.0,2677.0,283.0,0
1,0,8,2,9.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,0,0,20.0,1,98.0,499.0,0.0,142.0,52.0,0
1,0,2,2,23.0,1,602.0,0.0,0.0,0.0,24.0,0
1,0,2,0,43.0,1,21.0,0.0,863.0,0.0,0.0,0
1,0,2,0,19.0,1,0.0,2.0,14.0,755.0,0.0,0
1,0,1,0,40.0,1,757.0,40.0,4.0,2.0,0.0,0
1,1,2,0,29.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,18.0,1,358.0,336.0,0.0,0.0,0.0,0
2,0,3,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
3,1,1,0,27.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,1,23.0,1,0.0,0.0,1250.0,0.0,0.0,1
2,0,3,2,8.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,0,2,18.0,1,6.0,0.0,0.0,12.0,704.0,1
1,0,2,0,23.0,1,0.0,21.0,0.0,0.0,1699.0,0
1,1,2,0,18.0,1,0.0,0.0,0.0,0.0,0.0,1
0,1,7,4,25.0,1,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,26.0,1,2042.0,0.0,2387.0,10.0,0.0,1
1,0,1,0,23.0,1,0.0,0.0,0.0,0.0,693.0,0
1,0,1,2,21.0,1,301.0,0.0,19.0,0.0,0.0,0
0,1,8,0,16.0,1,0.0,0.0,0.0,0.0,0.0,1
2,1,4,0,46.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,2,0,32.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,5,0,14.0,1,0.0,4545.0,271.0,199.0,1377.0,1
1,0,1,0,32.0,1,713.0,0.0,2.0,0.0,1.0,0
0,0,5,0,16.0,1,46.0,0.0,1994.0,0.0,677.0,0
1,1,2,2,16.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,42.0,1,0.0,0.0,750.0,0.0,156.0,0
2,1,3,0,23.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,6,0,44.0,1,18.0,1451.0,0.0,279.0,64.0,0
1,0,0,0,16.0,1,0.0,0.0,752.0,0.0,235.0,0
1,0,1,0,29.0,1,0.0,2395.0,7.0,20.0,6.0,1
1,0,0,1,31.0,1,0.0,869.0,0.0,0.0,0.0,1
1,1,2,1,38.0,2,0.0,0.0,0.0,0.0,0.0,1
2,0,4,0,25.0,1,0.0,3590.0,0.0,27.0,0.0,1
0,0,1,0,71.0,0,901.0,0.0,1698.0,0.0,0.0,0
0,1,1,0,16.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,2,15.0,1,62.0,57.0,2646.0,1104.0,312.0,0
0,0,1,0,25.0,1,1734.0,1.0,189.0,1.0,0.0,0
0,0,1,1,27.0,1,0.0,6.0,145.0,144.0,0.0,0
4,1,1,0,36.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,14.0,1,756.0,84.0,0.0,8.0,99.0,0
1,0,2,0,29.0,1,37.0,0.0,167.0,608.0,0.0,0
2,0,4,0,27.0,1,0.0,2318.0,1127.0,2423.0,115.0,0
1,0,1,3,19.0,1,546.0,11.0,0.0,325.0,218.0,0
2,1,8,0,28.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,1,28.0,1,0.0,7.0,17.0,0.0,1724.0,0
1,1,2,1,11.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,5,0,32.0,1,382.0,0.0,477.0,22.0,2.0,1
1,0,2,0,24.0,1,0.0,871.0,17.0,0.0,0.0,0
2,0,0,2,26.0,1,606.0,1080.0,0.0,2011.0,0.0,0
1,0,1,0,37.0,1,0.0,959.0,8.0,20.0,169.0,0
1,1,2,0,64.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,2,0,61.0,1,67.0,0.0,654.0,0.0,86.0,0
2,3,4,0,27.0,1,0.0,1891.0,0.0,2167.0,0.0,0
1,0,1,0,24.0,1,227.0,537.0,13.0,0.0,0.0,1
2,0,6,2,34.0,0,0.0,1174.0,0.0,130.0,1141.0,0
2,0,4,0,31.0,1,0.0,87.0,0.0,2263.0,224.0,0
2,0,3,0,39.0,1,0.0,2576.0,0.0,234.0,237.0,0
1,3,1,0,20.0,1,0.0,544.0,1.0,0.0,378.0,0
1,0,1,0,20.0,1,2532.0,1.0,0.0,59.0,10.0,1
2,1,6,2,42.0,1,0.0,0.0,0.0,0.0,0.0,1
3,0,0,0,25.0,1,1258.0,0.0,22.0,19.0,0.0,0
1,0,0,0,44.0,1,0.0,200.0,128.0,460.0,0.0,0
0,1,1,2,13.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,25.0,1,0.0,0.0,699.0,43.0,22.0,0
2,0,3,2,32.0,0,0.0,122.0,3700.0,337.0,1388.0,0
1,0,1,0,15.0,1,309.0,28.0,496.0,20.0,49.0,1
0,0,0,0,18.0,1,1749.0,50.0,280.0,2.0,0.0,0
2,2,3,2,26.0,1,1.0,4680.0,25.0,564.0,13.0,0
1,0,1,0,42.0,1,0.0,420.0,0.0,1.0,175.0,0
2,1,8,2,37.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,0,2,41.0,1,4.0,737.0,0.0,51.0,0.0,0
1,0,1,0,25.0,1,4.0,0.0,146.0,723.0,0.0,0
0,0,5,0,23.0,1,2648.0,0.0,1092.0,0.0,0.0,0
1,0,1,0,30.0,1,604.0,0.0,50.0,147.0,2.0,0
2,0,4,0,28.0,1,0.0,0.0,0.0,6.0,9837.0,0
1,0,1,2,23.0,1,4.0,0.0,2.0,254.0,521.0,0
2,0,3,2,41.0,1,0.0,5738.0,7.0,9038.0,28.0,0
3,0,0,0,19.0,1,3.0,785.0,0.0,0.0,0.0,1
1,0,2,0,43.0,1,0.0,0.0,870.0,0.0,14.0,1
2,0,4,0,36.0,1,90.0,2050.0,0.0,15.0,1244.0,0
0,0,1,0,32.0,3,2497.0,0.0,101.0,0.0,0.0,0
2,0,4,0,26.0,1,0.0,170.0,0.0,3718.0,0.0,0
1,0,1,0,35.0,1,198.0,44.0,97.0,30.0,510.0,0
1,1,2,1,8.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,2,3,21.0,1,3553.0,5.0,0.0,0.0,2.0,0
2,0,6,2,39.0,1,0.0,0.0,0.0,1854.0,171.0,0
2,1,4,0,15.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,20.0,1,402.0,25.0,9.0,373.0,0.0,0
0,0,1,0,23.0,1,176.0,493.0,169.0,0.0,1023.0,0
1,0,1,0,34.0,1,14.0,748.0,0.0,41.0,0.0,1
1,0,1,1,13.0,1,0.0,2.0,480.0,10.0,176.0,0
1,3,2,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,29.0,1,715.0,47.0,0.0,0.0,0.0,0
1,0,1,1,22.0,1,158.0,0.0,476.0,0.0,26.0,0
0,1,0,2,68.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,50.0,1,0.0,233.0,0.0,0.0,0.0,0
0,0,1,0,47.0,1,448.0,0.0,891.0,0.0,235.0,0
2,1,6,0,18.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,2,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,0,41.0,1,4.0,4619.0,0.0,251.0,213.0,1
2,0,3,2,54.0,0,0.0,7996.0,0.0,4549.0,10206.0,0
0,0,5,0,26.0,1,887.0,6.0,15.0,148.0,0.0,0
1,0,1,0,47.0,1,0.0,0.0,16.0,3.0,854.0,0
1,0,1,2,27.0,1,1.0,299.0,1.0,380.0,13.0,0
1,0,1,0,32.0,1,18.0,0.0,0.0,1382.0,0.0,0
2,0,4,0,53.0,1,50.0,11552.0,0.0,2998.0,4334.0,0
1,0,1,1,23.0,1,40.0,15.0,30.0,0.0,637.0,0
1,0,0,2,24.0,1,0.0,784.0,5.0,0.0,1.0,1
1,0,2,0,0.0,1,4.0,0.0,2.0,4683.0,0.0,0
1,0,1,0,18.0,1,211.0,594.0,2.0,493.0,62.0,1
0,0,1,0,44.0,1,0.0,971.0,700.0,0.0,0.0,0
2,1,5,0,14.0,1,0.0,0.0,0.0,0.0,0.0,1
0,1,1,2,29.0,3,0.0,0.0,0.0,0.0,0.0,1
1,0,1,1,23.0,1,8.0,173.0,0.0,1052.0,0.0,0
1,0,2,0,29.0,1,272.0,615.0,0.0,0.0,1.0,0
0,0,0,0,25.0,1,0.0,0.0,0.0,0.0,0.0,0
0,0,1,0,23.0,1,263.0,0.0,1548.0,44.0,0.0,1
1,0,1,0,16.0,1,0.0,1.0,0.0,0.0,61.0,0
1,0,1,0,46.0,1,135.0,0.0,0.0,0.0,928.0,0
0,0,1,0,27.0,0,309.0,0.0,849.0,0.0,0.0,1
2,0,4,0,33.0,1,0.0,590.0,0.0,3.0,6569.0,0
1,0,0,0,24.0,1,757.0,0.0,0.0,32.0,0.0,0
2,0,3,0,19.0,1,0.0,3750.0,0.0,0.0,41.0,1
2,0,5,0,36.0,1,0.0,9532.0,0.0,2326.0,461.0,0
0,0,5,0,45.0,0,1093.0,950.0,341.0,0.0,0.0,0
1,0,1,1,21.0,1,751.0,5.0,0.0,1.0,0.0,1
0,0,1,0,0.0,1,1216.0,0.0,30.0,43.0,0.0,0
1,0,0,0,30.0,1,756.0,4.0,30.0,0.0,0.0,0
2,0,7,0,27.0,1,14327.0,1487.0,0.0,1.0,0.0,0
2,1,8,0,70.0,1,0.0,0.0,0.0,0.0,0.0,1
2,2,6,0,30.0,1,0.0,3208.0,0.0,2.0,330.0,1
2,1,5,2,57.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,4,2,65.0,1,0.0,7194.0,0.0,6.0,0.0,1
1,0,2,1,25.0,1,60.0,0.0,0.0,0.0,777.0,0
0,0,5,0,53.0,1,204.0,142.0,380.0,38.0,1.0,0
2,0,3,0,52.0,0,0.0,7452.0,0.0,1158.0,7979.0,0
2,1,3,2,23.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,32.0,1,0.0,0.0,47.0,857.0,23.0,0
0,0,0,2,22.0,1,2229.0,0.0,1349.0,121.0,0.0,1
1,0,1,0,15.0,1,320.0,36.0,5.0,0.0,640.0,0
3,1,1,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,2,21.0,1,423.0,0.0,172.0,0.0,0.0,0
1,0,1,1,20.0,1,0.0,571.0,82.0,0.0,0.0,0
1,0,0,0,42.0,1,0.0,1.0,0.0,17.0,1601.0,0
1,0,0,2,31.0,1,15.0,679.0,89.0,6.0,0.0,1
1,0,1,1,41.0,1,0.0,0.0,0.0,0.0,628.0,0
2,0,5,0,60.0,1,0.0,0.0,947.0,668.0,1.0,1
0,0,1,2,28.0,1,2484.0,136.0,42.0,0.0,0.0,0
1,0,1,0,39.0,1,0.0,0.0,13.0,0.0,868.0,1
1,0,1,0,24.0,1,2.0,0.0,0.0,52.0,638.0,0
1,0,0,0,29.0,1,28.0,0.0,561.0,203.0,0.0,0
2,1,3,0,30.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,5,0,18.0,1,2532.0,0.0,46.0,0.0,0.0,0
1,0,2,0,22.0,1,4119.0,0.0,0.0,0.0,61.0,0
1,0,0,0,23.0,1,1616.0,0.0,1.0,0.0,2.0,0
1,0,1,0,39.0,1,130.0,741.0,0.0,0.0,0.0,0
1,0,0,0,0.0,1,0.0,654.0,22.0,146.0,4.0,1
1,0,1,2,53.0,1,0.0,0.0,754.0,46.0,0.0,0
0,0,1,0,31.0,1,0.0,0.0,97.0,0.0,0.0,0
1,1,8,1,17.0,1,0.0,0.0,0.0,0.0,0.0,0
2,1,3,2,57.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,26.0,1,131.0,799.0,0.0,0.0,16.0,0
1,2,1,1,18.0,3,103.0,0.0,181.0,1611.0,22.0,0
1,0,2,0,39.0,1,0.0,0.0,0.0,1745.0,72.0,0
2,0,5,2,35.0,1,0.0,5500.0,0.0,180.0,3173.0,0
0,0,0,0,14.0,1,0.0,0.0,0.0,0.0,0.0,0
1,1,2,0,30.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,27.0,1,0.0,0.0,0.0,545.0,89.0,0
2,0,6,0,32.0,0,0.0,792.0,0.0,1.0,1335.0,0
1,3,2,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,2,0,33.0,1,0.0,116.0,412.0,379.0,0.0,1
2,0,4,0,58.0,1,0.0,1073.0,0.0,803.0,988.0,1
2,0,6,2,22.0,1,1961.0,82.0,0.0,3025.0,2406.0,0
2,0,4,2,27.0,1,332.0,918.0,0.0,5.0,4817.0,0
0,0,1,0,38.0,1,86.0,1144.0,783.0,0.0,0.0,1
2,1,4,2,35.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,2,16.0,1,0.0,231.0,569.0,2.0,0.0,0
1,0,2,0,36.0,1,78.0,9.0,0.0,0.0,841.0,1
1,0,1,0,13.0,1,0.0,63.0,54.0,20.0,916.0,0
1,0,0,1,30.0,1,585.0,13.0,122.0,40.0,105.0,1
1,1,2,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,1,48.0,1,0.0,0.0,501.0,242.0,0.0,0
1,0,2,0,22.0,1,7.0,61.0,110.0,708.0,0.0,0
1,3,2,0,60.0,1,0.0,0.0,0.0,0.0,0.0,0
2,0,4,0,27.0,0,0.0,0.0,72.0,668.0,2713.0,0
0,0,1,0,54.0,0,111.0,0.0,1144.0,8.0,23.0,0
1,1,2,2,2.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,19.0,1,0.0,1124.0,4.0,0.0,0.0,1
0,1,1,1,38.0,1,0.0,0.0,0.0,0.0,0.0,1
1,2,2,0,51.0,1,0.0,0.0,689.0,0.0,32.0,0
2,0,4,0,31.0,1,0.0,745.0,0.0,6688.0,2161.0,0
2,0,0,0,25.0,1,1586.0,2342.0,947.0,1.0,276.0,1
0,0,1,0,54.0,1,149.0,981.0,215.0,0.0,0.0,1
1,0,2,0,21.0,1,0.0,0.0,218.0,109.0,5321.0,0
1,0,2,0,21.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,1,0,26.0,1,0.0,530.0,2.0,9.0,403.0,0
1,0,2,0,19.0,1,0.0,0.0,4.0,6.0,773.0,0
0,0,0,4,52.0,1,1222.0,2.0,74.0,0.0,0.0,0
1,1,2,1,48.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,13.0,1,852.0,147.0,7.0,0.0,1.0,1
2,0,3,0,39.0,1,0.0,7116.0,0.0,13208.0,1515.0,0
2,1,3,0,13.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,14.0,1,5.0,0.0,479.0,297.0,9.0,0
1,0,1,0,16.0,1,866.0,0.0,0.0,184.0,0.0,0
1,0,1,0,24.0,1,0.0,0.0,729.0,0.0,75.0,0
1,0,2,1,6.0,1,0.0,0.0,0.0,0.0,0.0,0
0,0,5,1,41.0,1,0.0,0.0,1127.0,8.0,0.0,1
0,0,5,2,52.0,1,1279.0,0.0,1061.0,359.0,0.0,0
0,0,1,0,26.0,0,1033.0,172.0,26.0,0.0,518.0,0
2,0,4,2,37.0,1,18.0,4754.0,1.0,1254.0,2.0,1
1,0,1,0,24.0,1,174.0,0.0,0.0,630.0,0.0,0
2,0,4,2,50.0,1,0.0,1547.0,0.0,1784.0,1.0,1
0,0,1,0,42.0,1,7406.0,0.0,0.0,0.0,0.0,0
1,0,0,0,15.0,1,0.0,0.0,787.0,0.0,0.0,0
1,1,1,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,4,0,33.0,1,0.0,86.0,796.0,584.0,10912.0,0
1,0,2,0,49.0,1,0.0,1738.0,0.0,19.0,0.0,0
0,0,1,0,28.0,1,14.0,0.0,1295.0,0.0,0.0,1
1,0,1,0,29.0,1,776.0,0.0,4.0,0.0,23.0,0
0,1,1,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,57.0,1,6.0,510.0,372.0,0.0,0.0,1
2,0,3,2,50.0,1,0.0,4558.0,0.0,1.0,267.0,1
1,0,2,2,28.0,1,0.0,0.0,0.0,711.0,0.0,0
1,0,1,2,14.0,1,653.0,0.0,4.0,0.0,0.0,0
1,0,1,0,46.0,1,0.0,1029.0,0.0,0.0,0.0,1
0,0,0,0,42.0,1,770.0,0.0,1301.0,0.0,0.0,1
2,0,4,0,30.0,3,0.0,0.0,335.0,143.0,764.0,1
0,0,5,0,47.0,3,5.0,1027.0,0.0,24.0,0.0,1
0,1,0,0,13.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,21.0,1,0.0,0.0,28.0,508.0,272.0,1
0,0,1,0,37.0,1,1413.0,0.0,584.0,3.0,0.0,1
0,1,7,0,28.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,2,4,27.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,2,33.0,0,0.0,1473.0,1089.0,5700.0,1466.0,0
3,0,1,0,18.0,1,0.0,0.0,0.0,0.0,2141.0,0
1,1,2,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,62.0,1,240.0,0.0,0.0,586.0,10.0,0
1,0,1,0,26.0,1,21.0,0.0,499.0,568.0,0.0,1
2,0,0,0,46.0,1,2249.0,153.0,137.0,0.0,194.0,0
2,0,4,2,34.0,1,2386.0,841.0,76.0,26.0,1693.0,0
2,0,3,2,18.0,1,17.0,215.0,4.0,5132.0,697.0,0
0,0,0,0,28.0,1,0.0,79.0,2003.0,0.0,0.0,1
2,0,4,0,31.0,1,0.0,1565.0,0.0,97.0,1678.0,1
3,1,1,2,39.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,2,28.0,1,809.0,0.0,31.0,733.0,0.0,0
4,1,1,0,25.0,1,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,22.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,17.0,1,0.0,150.0,166.0,570.0,0.0,1
2,1,4,0,36.0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,0,2,13.0,1,0.0,1501.0,23.0,5.0,163.0,1
0,0,1,0,43.0,1,24.0,1.0,1167.0,0.0,0.0,1
1,0,2,0,18.0,1,22.0,0.0,681.0,0.0,1.0,1
2,1,3,0,60.0,2,0.0,0.0,0.0,0.0,0.0,1
0,0,8,0,28.0,2,42.0,1116.0,0.0,0.0,0.0,1
2,0,4,3,33.0,1,0.0,3879.0,0.0,48.0,67.0,1
0,1,0,0,46.0,1,0.0,0.0,0.0,0.0,0.0,0
0,0,5,0,40.0,1,3809.0,0.0,21.0,0.0,1.0,0
2,0,5,0,59.0,1,0.0,2210.0,0.0,4085.0,11.0,0
1,0,2,0,49.0,1,0.0,6.0,679.0,15.0,187.0,0
1,0,1,4,19.0,1,0.0,165.0,0.0,699.0,0.0,0
3,0,2,1,15.0,1,85.0,373.0,160.0,5.0,0.0,1
1,0,2,1,18.0,1,0.0,0.0,0.0,1.0,335.0,0
1,0,1,0,20.0,1,631.0,93.0,0.0,0.0,0.0,0
0,0,0,0,25.0,1,922.0,0.0,1.0,91.0,0.0,0
2,0,6,2,63.0,1,0.0,5036.0,4.0,519.0,0.0,1
1,0,2,0,20.0,1,3.0,0.0,0.0,806.0,0.0,0
1,0,1,0,18.0,1,0.0,0.0,698.0,0.0,0.0,1
1,1,7,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1
3,1,2,0,23.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,0,0,28.0,1,0.0,422.0,0.0,1851.0,5166.0,0
0,0,5,1,29.0,1,4.0,0.0,421.0,435.0,19.0,0
0,0,0,0,18.0,1,3591.0,0.0,158.0,0.0,120.0,0
0,0,0,0,19.0,1,300.0,5.0,642.0,0.0,0.0,0
1,0,1,0,14.0,1,0.0,0.0,709.0,258.0,3.0,0
2,0,4,2,38.0,1,0.0,439.0,0.0,434.0,10074.0,0
0,1,1,2,64.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,4,2,32.0,0,0.0,48.0,0.0,3204.0,112.0,0
1,0,1,0,21.0,1,0.0,541.0,0.0,143.0,0.0,0
0,0,0,0,35.0,1,701.0,0.0,296.0,0.0,25.0,0
1,0,2,0,37.0,1,22.0,5.0,0.0,747.0,0.0,0
1,0,0,0,44.0,1,2.0,0.0,0.0,788.0,0.0,0
4,0,5,0,26.0,1,1331.0,0.0,973.0,484.0,0.0,0
0,0,1,0,20.0,1,489.0,126.0,663.0,214.0,0.0,0
1,0,2,0,27.0,1,12.0,0.0,0.0,873.0,0.0,0
1,0,1,2,14.0,1,0.0,1.0,400.0,297.0,0.0,0
1,0,2,0,24.0,1,688.0,0.0,0.0,0.0,17.0,1
0,0,0,0,35.0,1,0.0,0.0,0.0,0.0,0.0,0
1,1,2,1,58.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,6,0,39.0,0,0.0,395.0,0.0,1012.0,1080.0,0
2,0,3,0,9.0,1,0.0,0.0,0.0,0.0,0.0,1
2,3,0,2,15.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,0,36.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,18.0,1,1153.0,0.0,0.0,1409.0,195.0,0
2,0,3,0,47.0,1,0.0,32.0,0.0,4027.0,1440.0,0
1,0,1,1,60.0,1,7.0,540.0,1.0,0.0,4.0,1
1,0,2,0,26.0,1,0.0,56.0,322.0,6.0,243.0,1
1,2,1,0,64.0,1,0.0,623.0,1827.0,0.0,0.0,1
1,0,0,0,40.0,1,813.0,0.0,473.0,236.0,0.0,1
2,0,6,0,43.0,1,31.0,76.0,0.0,1353.0,1713.0,0
0,0,1,0,23.0,1,1773.0,0.0,78.0,0.0,3.0,0
0,0,5,2,21.0,1,0.0,0.0,0.0,1.0,378.0,0
3,0,0,0,40.0,1,521.0,4.0,53.0,70.0,141.0,0
1,0,1,0,43.0,1,142.0,1208.0,0.0,0.0,204.0,0
0,0,1,0,24.0,1,165.0,0.0,981.0,2.0,0.0,1
1,0,1,1,24.0,1,662.0,0.0,0.0,0.0,9.0,0
0,1,1,0,36.0,3,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,22.0,1,100.0,0.0,1050.0,0.0,23.0,0
2,0,4,0,25.0,1,0.0,4313.0,0.0,175.0,60.0,1
1,0,1,0,23.0,1,29.0,0.0,0.0,332.0,270.0,0
1,0,1,1,17.0,1,0.0,20.0,0.0,14.0,884.0,0
1,0,2,0,40.0,1,0.0,1.0,195.0,560.0,0.0,0
1,0,1,0,24.0,1,0.0,537.0,0.0,5.0,197.0,1
2,0,5,0,30.0,1,0.0,640.0,0.0,31.0,6201.0,0
3,1,3,0,20.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,24.0,1,58.0,0.0,4.0,789.0,54.0,0
2,1,4,0,49.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,6,0,33.0,1,0.0,1283.0,371.0,3329.0,193.0,0
0,0,5,0,41.0,0,22.0,484.0,354.0,0.0,0.0,0
1,0,2,0,22.0,1,89.0,0.0,795.0,0.0,3.0,1
1,1,1,0,16.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,1,22.0,1,27.0,0.0,0.0,663.0,0.0,0
1,0,1,0,52.0,1,0.0,559.0,0.0,0.0,0.0,1
1,0,0,0,23.0,1,0.0,1204.0,40.0,0.0,375.0,0
1,0,1,1,40.0,1,0.0,0.0,310.0,1.0,421.0,0
0,0,1,0,47.0,1,160.0,0.0,1232.0,36.0,0.0,1
1,0,2,2,34.0,1,71.0,0.0,242.0,393.0,0.0,0
2,3,3,2,27.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,1,19.0,1,23.0,0.0,0.0,0.0,732.0,0
1,0,2,0,56.0,1,0.0,605.0,0.0,179.0,0.0,0
0,0,5,0,41.0,1,2754.0,398.0,21.0,0.0,0.0,0
1,1,2,0,61.0,1,0.0,0.0,0.0,0.0,0.0,1
1,2,2,0,34.0,1,0.0,0.0,0.0,628.0,0.0,0
2,1,4,0,42.0,1,0.0,0.0,0.0,0.0,0.0,1
4,1,3,2,38.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,39.0,1,200.0,0.0,1083.0,65.0,0.0,1
1,0,1,0,36.0,1,794.0,371.0,0.0,228.0,1.0,0
2,0,5,0,23.0,1,9.0,4081.0,0.0,0.0,16.0,1
0,0,0,0,29.0,1,907.0,0.0,0.0,142.0,0.0,0
2,0,0,2,17.0,1,454.0,19.0,0.0,0.0,3219.0,0
1,0,1,0,18.0,1,14.0,651.0,11.0,17.0,0.0,0
2,0,3,2,31.0,0,0.0,27723.0,3.0,202.0,3146.0,1
1,0,1,0,47.0,1,590.0,0.0,47.0,3.0,53.0,0
0,0,8,3,37.0,1,610.0,0.0,410.0,148.0,14.0,0
0,0,0,2,39.0,1,2127.0,0.0,23.0,0.0,0.0,0
2,0,4,2,25.0,3,0.0,17432.0,0.0,241.0,2102.0,1
1,0,2,0,77.0,1,0.0,0.0,131.0,3981.0,108.0,0
1,0,2,0,37.0,1,28.0,25.0,26.0,806.0,3.0,0
1,0,1,0,24.0,1,290.0,64.0,413.0,35.0,0.0,1
1,0,1,0,48.0,1,0.0,33.0,654.0,0.0,113.0,1
1,3,7,0,36.0,1,0.0,3011.0,0.0,0.0,98.0,1
1,0,2,2,43.0,1,26.0,132.0,3.0,117.0,555.0,0
0,0,1,0,16.0,1,501.0,974.0,1164.0,0.0,0.0,0
1,0,1,1,18.0,1,648.0,19.0,0.0,0.0,4.0,1
1,0,0,2,17.0,1,6256.0,0.0,0.0,1.0,21.0,0
1,0,1,0,19.0,1,736.0,0.0,0.0,0.0,1.0,0
0,3,1,0,36.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,43.0,1,45.0,8.0,0.0,607.0,44.0,0
